,buy_and_hold,periodic_rebalance
2022-05-12,1.213257818063976,1.2603662977003411
2022-05-13,1.2212944555885437,1.2674543957845374
2022-05-16,1.2267572045939545,1.2707987475640237
2022-05-17,1.2433809040491086,1.2860369353591532
2022-05-18,1.2489247831552035,1.2897074837673146
2022-05-19,1.2306599209565203,1.2741024298259684
2022-05-20,1.2356193523424923,1.280699775786601
2022-05-23,1.2369933631661807,1.2812537717482901
2022-05-24,1.2289468248150655,1.2720173140400624
2022-05-25,1.238594425816424,1.280507596989028
2022-05-26,1.2522247531232913,1.2922242428860236
2022-05-27,1.27298692474341,1.3102301046169784
2022-05-30,1.2958482077648041,1.3294469021242357
2022-05-31,1.3034693536633792,1.336624526967167
2022-06-01,1.2885208996121804,1.3254109801865943
2022-06-02,1.2880449927110038,1.325346169878766
2022-06-06,1.3041516851860853,1.33890306097046
2022-06-07,1.3028440432220918,1.3370951232479231
2022-06-08,1.3237285436171042,1.3544055937780253
2022-06-09,1.3181546324414048,1.3493024420149538
2022-06-10,1.3142264151216092,1.3465807035771593
2022-06-13,1.2893585023788272,1.325443500168368
2022-06-14,1.2777162730602798,1.3161490550842727
2022-06-15,1.2698463065991932,1.3119999599019598
2022-06-16,1.2618415322921306,1.3055019898217233
2022-06-17,1.2442549445844402,1.2955805333337589
2022-06-20,1.2230487055279853,1.281651310145759
2022-06-21,1.2374797307014211,1.2921970023251812
2022-06-22,1.2243452706032423,1.2813129288852687
2022-06-23,1.2299495887073928,1.288893864449689
2022-06-24,1.217014299162936,1.2815953832209317
2022-06-27,1.2280289870060626,1.2924674879333165
2022-06-28,1.239230062801476,1.300366715770682
2022-06-29,1.2297071038578467,1.2897782091531926
2022-06-30,1.21736568452812,1.2822864439354706
2022-07-01,1.2026406172205806,1.2691045945597008
2022-07-04,1.2109344705002618,1.2768339938743183
2022-07-05,1.2161356495981077,1.2816369192947228
2022-07-06,1.1925802612100271,1.2600575358206756
2022-07-07,1.1882272748433518,1.2564163585491162
2022-07-08,1.201506420194158,1.2677020623705153
2022-07-11,1.1912810946092076,1.2575639496578508
2022-07-12,1.183916150676927,1.2501310040418956
2022-07-13,1.183658069942975,1.249990783028904
2022-07-14,1.181154000211254,1.2474320811662976
2022-07-15,1.178063055823661,1.2440687127851409
2022-07-18,1.200249666995091,1.2647745941926787
2022-07-19,1.1968395950597581,1.2606755282783715
2022-07-20,1.2141688102542165,1.277092677289927
2022-07-21,1.2186774976574912,1.2800311921747183
2022-07-22,1.222405127351753,1.2845140966919617
2022-07-25,1.2051980807762237,1.2692522163797975
2022-07-26,1.2259925012427926,1.2869911661450313
2022-07-27,1.2213701724005908,1.2825969065722997
2022-07-28,1.2390417315731779,1.2990260741304442
2022-07-29,1.2480159066165004,1.3081807777594123
2022-08-01,1.2555435380130278,1.314517214788414
2022-08-02,1.2516809881740092,1.3106377273637795
2022-08-03,1.2495147957551338,1.307558666668558
2022-08-04,1.2508334442733058,1.3106168587934737
2022-08-05,1.245104823962305,1.308201866252131
2022-08-08,1.2524737434082036,1.3131993032415494
2022-08-09,1.2476409871237926,1.3094720577812113
2022-08-10,1.2448707400089631,1.3058506248071906
2022-08-11,1.2650222394600228,1.3250139907157146
2022-08-12,1.275016722240629,1.3330168329178425
2022-08-15,1.2797900547881067,1.337823515996737
2022-08-16,1.278443282416571,1.337100760713919
2022-08-17,1.2849030706989637,1.3426873930487435
2022-08-18,1.282012844741254,1.3385921713814772
2022-08-19,1.2905144576066976,1.3448891408483534
2022-08-22,1.283536357850653,1.3389702958193364
2022-08-23,1.2877442200361005,1.3413833623519735
2022-08-24,1.2930206664343111,1.3445498276775343
2022-08-25,1.3057607010109007,1.3562869232052264
2022-08-26,1.304054742197881,1.3550051978540063
2022-08-29,1.290357991825116,1.341089963418846
2022-08-30,1.297630258642897,1.3473396829334248
2022-08-31,1.2733752251055845,1.3270158089332804
2022-09-01,1.2659916242274085,1.3183167668836813
2022-09-02,1.2652228958201592,1.317805058862055
2022-09-05,1.278959558791714,1.328501790127174
2022-09-06,1.2833047473195205,1.3334320295704654
2022-09-07,1.264886011342003,1.3186582239207403
2022-09-08,1.263719819548559,1.3193502491082763
2022-09-09,1.2709243406917037,1.326277824220611
2022-09-13,1.289473309294673,1.3422444424307372
2022-09-14,1.2632080695791301,1.317576326987179
2022-09-15,1.271226240897859,1.3222337217619815
2022-09-16,1.2526030371782255,1.3041816235525852
2022-09-19,1.2379820890851274,1.2933187587633865
2022-09-20,1.2490653640088192,1.3031711591542265
2022-09-21,1.2488006902798845,1.3019387868140733
2022-09-22,1.2333227545702785,1.2883151249819909
2022-09-23,1.2244111808462157,1.28146433382142
2022-09-26,1.1904196017161035,1.2534527251168819
2022-09-27,1.1990993235551783,1.2626376311910956
2022-09-28,1.1902367683543391,1.2538163266129325
2022-09-29,1.2121559968935813,1.2716625698168353
2022-09-30,1.2076335378268896,1.2661957954600456
2022-10-10,1.2320174419126786,1.2823683632896774
2022-10-11,1.2341041529063195,1.2838614205355425
2022-10-12,1.241597078857563,1.2918689697046095
2022-10-13,1.2387264912903762,1.2884096749041873
2022-10-14,1.2648766842894252,1.312761338104128
2022-10-17,1.2441208293688883,1.2947136821038083
2022-10-18,1.2616739117734126,1.3106119803831064
2022-10-19,1.2545296364390912,1.3031228236430317
2022-10-20,1.2620723072403746,1.3076117639426474
2022-10-21,1.2528695253490685,1.299631398584475
2022-10-24,1.2630576102570377,1.3076720795541303
2022-10-25,1.2754324966609463,1.3180529002433559
2022-10-26,1.2728592717979794,1.316311682741506
2022-10-27,1.2780150168370155,1.3191955332936658
2022-10-28,1.2618329303646023,1.302606389920695
2022-10-31,1.2690737404214605,1.3097026479958207
2022-11-01,1.291544685283273,1.3305895236686716
2022-11-02,1.2938058492552316,1.3322800341707486
2022-11-03,1.2743735006557841,1.3152000862649915
2022-11-04,1.2943079885470425,1.3337231483100607
2022-11-07,1.2948204890031778,1.3349702213621664
2022-11-08,1.3080444530308115,1.3433314557088178
2022-11-09,1.3125985131207178,1.3481135430195716
2022-11-10,1.2814014731676395,1.3245064641192386
2022-11-11,1.3152389643641365,1.3564504754899525
2022-11-14,1.3105913773214501,1.3513639131535378
2022-11-15,1.3140262103529614,1.3578249419962511
2022-11-16,1.3197219126914341,1.3615461497364603
2022-11-17,1.3091006081780563,1.3534349901907579
2022-11-18,1.308026885611736,1.3516573028199204
2022-11-21,1.2995744816726966,1.344073704565862
2022-11-22,1.296681545957956,1.341272261865524
2022-11-23,1.312422535463223,1.353238843913255
2022-11-24,1.3109210910520188,1.3530702731358837
2022-11-25,1.3153126874496415,1.3572083868202853
2022-11-28,1.3002414572295138,1.3439913233178433
2022-11-29,1.3055975779619982,1.3514215464502404
2022-11-30,1.300459062715561,1.3469503110002345
2022-12-01,1.311070159838227,1.3590138163662584
2022-12-02,1.3025340534076562,1.3525426970845398
2022-12-05,1.2950422584839933,1.3478184498412489
2022-12-06,1.2801860745660594,1.3361398385153138
2022-12-07,1.2645486050697259,1.3240413004536578
2022-12-08,1.2689760858327357,1.3275455760926196
2022-12-09,1.2638512013432506,1.3256638576695603
2022-12-12,1.2543001930812294,1.316757201779008
2022-12-13,1.2671576201320383,1.3263276168936926
2022-12-14,1.264762030860406,1.3275072899755833
2022-12-15,1.2512371572930157,1.316061743978635
2022-12-16,1.2483306918259225,1.3115964637510034
2022-12-19,1.2445025593120835,1.307562589494632
2022-12-20,1.2302931153437717,1.2945280117124573
2022-12-21,1.2412396745876566,1.303620347002039
2022-12-22,1.2510606465232772,1.3108251157445268
2022-12-23,1.234902478626978,1.2975173330298106
2022-12-26,1.2460632090524815,1.3056076844340647
2022-12-27,1.2537770613087837,1.3134530451482023
2022-12-28,1.2498703411794474,1.3096122072395577
2022-12-29,1.2342105836743222,1.2980237215728534
2022-12-30,1.2434690524968506,1.3062380006999128
2023-01-03,1.2466589257925262,1.3096110448426757
2023-01-04,1.2344431165070167,1.3008950577860483
2023-01-05,1.2397574120572776,1.30708798400889
2023-01-06,1.2399332873033377,1.3062996865752758
2023-01-09,1.2453618578378474,1.3129606555063404
2023-01-10,1.239811182647335,1.308493283959267
2023-01-11,1.2428118755451787,1.3113691513243912
2023-01-12,1.2472239665336011,1.315515932695328
2023-01-13,1.2552350383190016,1.3232315089146358
2023-01-16,1.2585853970625145,1.327986700840907
2023-01-17,1.2613777820569478,1.3307828048900585
2023-01-18,1.2669185208303448,1.3345397281092277
2023-01-19,1.2579264481892631,1.3278528320057903
2023-01-20,1.2720201492307797,1.3403661352730525
2023-01-30,1.2843138687435252,1.3529565651245175
2023-01-31,1.2698659966092214,1.3390381522199857
2023-02-01,1.2808449870261238,1.350041641786096
2023-02-02,1.28373483980854,1.3540111815130293
2023-02-03,1.2765420936778793,1.346978446941134
2023-02-06,1.2683920070507804,1.3377059035687169
2023-02-07,1.2687616075542756,1.3381846724295632
2023-02-08,1.2782572739644755,1.346461205824711
2023-02-09,1.2772933678681075,1.346527748401189
2023-02-10,1.265758391786309,1.3354365506108137
2023-02-13,1.2777854583908608,1.345977949861296
2023-02-14,1.282743579810672,1.3509821691227342
2023-02-15,1.2807036269584327,1.3486042023202025
2023-02-16,1.2858685347105707,1.353244916239382
2023-02-17,1.2684077977025314,1.3360190001553196
2023-02-20,1.2697093124824936,1.34022787052324
2023-02-21,1.267521935381012,1.3383649363838739
2023-02-22,1.2593788688135759,1.3299784348429262
2023-02-23,1.2629444990528003,1.3331375447178506
2023-02-24,1.2646243380598579,1.3339561754656948
2023-02-27,1.2631377265332968,1.331525617574398
2023-02-28,1.2690384899635585,1.3370863850192336
2023-03-01,1.2675431622381848,1.3373132468835818
2023-03-02,1.2658821398888043,1.3349677616129627
2023-03-03,1.2759794420889192,1.3440445365676281
2023-03-06,1.2890895541701766,1.3557731588544968
2023-03-07,1.2850492950199728,1.3513797442615487
2023-03-08,1.274967861951178,1.3417253985441862
2023-03-09,1.270876606082913,1.3386031304728416
2023-03-10,1.2549364540407322,1.3239408879287902
2023-03-13,1.263086209949583,1.3324402769128691
2023-03-14,1.2508360743662308,1.3224639792798223
2023-03-15,1.2590261175983628,1.330017545071861
2023-03-16,1.2465275534404283,1.320184056217199
2023-03-17,1.2536694270512792,1.3283729821473063
2023-03-20,1.2467687075796654,1.3243683301711746
2023-03-21,1.2511184935605206,1.3286508336032858
2023-03-22,1.2600573149435785,1.3357000653813287
2023-03-23,1.2554577484588576,1.3329441251759149
2023-03-24,1.256640636908441,1.3346560384836472
2023-03-27,1.2592611278779153,1.3361214548547182
2023-03-28,1.2606537976929684,1.3361262704115493
2023-03-29,1.265959847655771,1.3405636780285124
2023-03-30,1.2732034844112756,1.3482481401365276
2023-03-31,1.2772263027831199,1.35268755501006
2023-04-03,1.2934283520340086,1.36669584834189
2023-04-04,1.302830193745215,1.3758335301918678
2023-04-06,1.2951473600283265,1.3693066177929538
2023-04-07,1.2956169816194412,1.3707135974064741
2023-04-10,1.2928336153673603,1.3673828064739886
2023-04-11,1.303625812871544,1.3767521179820406
2023-04-12,1.306011266431366,1.3788123808219577
2023-04-13,1.3007201882242516,1.3735698322802579
2023-04-14,1.3058619936766742,1.3789550294570065
2023-04-17,1.3086014989917405,1.382324997414004
2023-04-18,1.3025755374656245,1.377214072401252
2023-04-19,1.2970354595500786,1.3716187279177174
2023-04-20,1.292479790263046,1.367530838811812
2023-04-21,1.2835664117447967,1.3578737620432602
2023-04-24,1.2754131358630798,1.3495724473235997
2023-04-25,1.2855251105212244,1.3581336653684992
2023-04-26,1.2795314769306079,1.352892471259869
2023-04-27,1.2752219845689166,1.3504219527450958
2023-04-28,1.284160909355053,1.359153835002262
2023-05-04,1.2788526617236817,1.355887009043352
2023-05-05,1.2780338363334667,1.35515064278107
2023-05-08,1.2856105193507843,1.3624718475534396
2023-05-09,1.280092897369732,1.3571041900400584
2023-05-10,1.2786059696381773,1.3554693893024399
2023-05-11,1.2826055275955257,1.3591927895549512
2023-05-12,1.2740914833433064,1.3504543706294112
2023-05-15,1.281657442953857,1.3586067301921902
2023-05-16,1.2866637660869231,1.3622715854324192
2023-05-17,1.280361249091192,1.3562803199417532
2023-05-18,1.2897403663065914,1.3645305793369693
2023-05-19,1.3037372382825752,1.3767741140105247
2023-05-22,1.298831036826777,1.3732795638765791
2023-05-23,1.3071885032980328,1.3791447218544484
2023-05-24,1.3039762409458409,1.3748272118906386
2023-05-25,1.3076665357126345,1.3779240115726261
2023-05-26,1.2976422527280453,1.3693884471941347
2023-05-29,1.3101811565712176,1.3808584269396333
2023-05-30,1.3091993825383248,1.3801236044769747
2023-05-31,1.302840648838973,1.374644999733129
2023-06-01,1.3039086795008226,1.3758440163211092
2023-06-02,1.313978587069264,1.3861385771163979
2023-06-05,1.3239442980254812,1.3938557451722522
2023-06-06,1.3161771979213028,1.3864042504259633
2023-06-07,1.3224042669935945,1.3916505258831249
2023-06-08,1.3268043725243572,1.3961709556693294
2023-06-09,1.3342134088025233,1.403503118157212
2023-06-12,1.3345386296024122,1.4039368832411845
2023-06-13,1.346321880275388,1.415177681826592
2023-06-14,1.3477333102853999,1.4161934115676118
2023-06-15,1.3441256375402086,1.4142572178429824
2023-06-16,1.3544504353650233,1.4244620555925338
2023-06-19,1.3526685628756074,1.4221714963602778
2023-06-20,1.3515546141703727,1.4211071487902909
2023-06-21,1.346092540879003,1.4146442273631927
2023-06-26,1.341110676826597,1.4091021030273334
2023-06-27,1.339851492916722,1.4086957388908419
2023-06-28,1.3446947575322417,1.4129586859901313
2023-06-29,1.3498972777663032,1.417039253339264
2023-06-30,1.3578442792636218,1.4248190875262017
2023-07-03,1.3687309006767727,1.4355147484346185
2023-07-04,1.36657930577703,1.434015878168314
2023-07-05,1.3689797479126007,1.4353372261919852
2023-07-06,1.3644332157503827,1.4306895522758534
2023-07-07,1.3532630625147326,1.420987188082403
2023-07-10,1.3576227873948559,1.4252404910186374
2023-07-11,1.366874646802866,1.4338232503238801
2023-07-12,1.3713829672984925,1.4369056736614663
2023-07-13,1.3821481579696642,1.4484625211463935
2023-07-14,1.380349270379994,1.4465773227349668
2023-07-17,1.372304922252257,1.4394165729267938
2023-07-18,1.3790898643706837,1.4452042965673733
2023-07-19,1.4006927732843417,1.4639611774141965
2023-07-20,1.392217125503391,1.45595010279597
2023-07-21,1.3929468132247926,1.4563779101048968
2023-07-24,1.3927329420812582,1.4555234644678356
2023-07-25,1.4001344082506,1.4645693350719382
2023-07-26,1.3983770489512275,1.4631693389492118
2023-07-27,1.4068393254318532,1.4703178983119205
2023-07-28,1.4028670318020549,1.4692559110147791
2023-07-31,1.4142271724667534,1.4792091681012591
2023-08-01,1.4234888057703965,1.4864745180421688
2023-08-02,1.4175220616750885,1.4805849888246867
2023-08-03,1.4027282900755949,1.4694194222105834
2023-08-04,1.4168450385345666,1.4813998917905744
2023-08-07,1.4176779783570286,1.4811763769645063
2023-08-08,1.4144244036490008,1.4782267309524084
2023-08-09,1.42231432039294,1.4842055719131122
2023-08-10,1.426269895349441,1.487059500699008
2023-08-11,1.4186150734122978,1.4783149931137745
2023-08-14,1.4179873494048396,1.4770412215707311
2023-08-15,1.4267770682679302,1.484602777651841
2023-08-16,1.409662264225219,1.469965490790405
2023-08-17,1.4080247383940037,1.468871376191584
2023-08-18,1.4064262236311798,1.4656436022825134
2023-08-21,1.4122551616543944,1.469089015049476
2023-08-22,1.414063295507487,1.4712733320334956
2023-08-23,1.4081480812737783,1.4651885758132082
2023-08-24,1.4143756005358739,1.4714473669330241
2023-08-25,1.3987200638887685,1.4578802277572755
2023-08-28,1.411865755890454,1.470115202384529
2023-08-29,1.4133256753194376,1.4721482094035712
2023-08-30,1.427824985308293,1.4844705885733178
2023-08-31,1.4299495277938887,1.4859674374547187
2023-09-01,1.4307519323028797,1.4872042025396723
2023-09-04,1.4438108055154644,1.4994377193238906
2023-09-05,1.4433905602703871,1.4981608402421551
2023-09-06,1.4426732956461876,1.4971209352532238
2023-09-07,1.4354389780580457,1.4891514286989989
2023-09-08,1.4410446043808762,1.4935236173015678
2023-09-11,1.4456823255750282,1.4981036029371286
2023-09-12,1.4360391884336412,1.490918197149712
2023-09-13,1.4437790265140047,1.4957273275548681
2023-09-14,1.446831105877163,1.49895307133216
2023-09-15,1.4441345476488001,1.4954148126447087
2023-09-18,1.4327150815910543,1.4861805794912302
2023-09-19,1.42838120401078,1.4834432275922536
2023-09-20,1.4195790219959652,1.4768599279992618
2023-09-21,1.4038672491770747,1.4628688827251732
2023-09-22,1.4087876705064835,1.4687079735269983
2023-09-25,1.4076800138092898,1.4672311363344746
2023-09-26,1.4053572623813144,1.4641830252329973
2023-09-27,1.4040339566118343,1.4617280895758824
2023-09-28,1.4121585797380125,1.4661910714298627
2023-10-09,1.3979509576568723,1.455647698347894
2023-10-10,1.399138268629423,1.4546948556515524
2023-10-11,1.4036577414633347,1.4585542320095959
2023-10-12,1.406235393284736,1.4631809763587715
2023-10-13,1.4070904493290817,1.4625203201762709
2023-10-16,1.4135531871677802,1.4661794182774495
2023-10-17,1.4186767660425303,1.471167191561629
2023-10-18,1.4269702619703337,1.4767440145374993
2023-10-19,1.4188281832387275,1.467304787385657
2023-10-20,1.41867865593625,1.4670396671403838
2023-10-23,1.400702287394615,1.4516555626569403
2023-10-24,1.3988207726142448,1.4508417258440716
2023-10-25,1.3943849707079394,1.4480050883492783
2023-10-26,1.3860995662830145,1.4418829035623926
2023-10-27,1.397284762466311,1.4525598878943895
2023-10-30,1.3908588141800136,1.4490729115071364
2023-10-31,1.3908668578494263,1.448994232307267
2023-11-01,1.3968611004455995,1.4537726815006888
2023-11-02,1.4050114811659173,1.4604041664147107
2023-11-03,1.4159806238540527,1.4700836563750672
2023-11-06,1.4158226132955625,1.4720358009102321
2023-11-07,1.4032704660646118,1.4618242449521075
2023-11-08,1.3984468126043559,1.4578654995869231
2023-11-09,1.3926799373169512,1.4534293968969705
2023-11-10,1.389404706868441,1.449974578142617
2023-11-13,1.3953929027604355,1.4551547807954617
2023-11-14,1.4021654111372301,1.4607616094136109
2023-11-15,1.4141207998571095,1.471982543334794
2023-11-16,1.4069098196575647,1.4645980603765996
2023-11-17,1.3993292138764004,1.4590388681742985
2023-11-20,1.3981691706531891,1.456957389297096
2023-11-21,1.3985786729873402,1.4578706970214443
2023-11-22,1.3909401755168254,1.449715524326288
2023-11-23,1.3922652535646576,1.4515351455265475
2023-11-24,1.3926836650288057,1.4510116084933218
2023-11-27,1.3923794845953017,1.4503597129571308
2023-11-28,1.3943180492873255,1.452354524196488
2023-11-29,1.3927754392264071,1.4505902103503114
2023-11-30,1.3931924128348272,1.4510782532096511
2023-12-01,1.3935363384070114,1.4508313387804415
2023-12-04,1.3940486364148512,1.4510378583062107
2023-12-05,1.3805202219160764,1.4364385662042163
2023-12-06,1.3797382654823926,1.4360637424252527
2023-12-07,1.3679789560137463,1.4264024643567126
2023-12-08,1.3775046773570268,1.4345481419460455
2023-12-11,1.3825653053519753,1.4392303831432378
2023-12-12,1.3852318184552108,1.4414674342920528
2023-12-13,1.3753556745354847,1.4312684507608535
2023-12-14,1.3897323398826187,1.4431325699575512
2023-12-15,1.397354999362266,1.4488314966962326
2023-12-18,1.4021750571529257,1.452014551203334
2023-12-19,1.4037305942297145,1.4535721539159696
2023-12-20,1.4118640984603443,1.4589744105151088
2023-12-21,1.4057143900693476,1.4553220388732893
2023-12-22,1.4152966712522255,1.4637447412556592
2023-12-25,1.4147134612883432,1.463861867307359
2023-12-26,1.4180892978898922,1.46606613141475
2023-12-27,1.4266410183154514,1.4736366995033157
2023-12-28,1.4244392990234456,1.475469991703018
2023-12-29,1.4165874993031586,1.4694861278284592
2024-01-02,1.4195659018961253,1.47007099352365
2024-01-03,1.408104529858096,1.460468043662111
2024-01-04,1.4114825452692472,1.4618016993477496
2024-01-05,1.4010812773861034,1.45308881295893
2024-01-08,1.3914704285711665,1.4430687563434859
2024-01-09,1.4011122514833816,1.4509924475687896
2024-01-10,1.3982385982933216,1.447694377952662
2024-01-11,1.4026029107130213,1.4519765174070283
2024-01-12,1.4040590418366778,1.4528834602034064
2024-01-15,1.4078563109014368,1.4560960678792807
2024-01-16,1.4048589366708701,1.454699590738177
2024-01-17,1.3870393082946573,1.4365096843433653
2024-01-18,1.3894391616839177,1.4402462591535035
2024-01-19,1.39804172117145,1.4479396655689627
2024-01-22,1.4028306982567245,1.4482756908596746
2024-01-23,1.4058381897673395,1.4517577493127054
2024-01-24,1.4106759559700879,1.4577380367245227
2024-01-25,1.4128635311297146,1.4618423007989416
2024-01-26,1.4161495179259245,1.4646558639518452
2024-01-29,1.4229814749378975,1.4689196427811213
2024-01-30,1.4256829979749175,1.468985692767915
2024-01-31,1.4212220945996052,1.4647436857318739
2024-02-01,1.4087734768532396,1.45485554285496
2024-02-02,1.4159770230038884,1.4588071216052587
2024-02-05,1.4135894905551827,1.4573603151966423
2024-02-06,1.4180944436515923,1.4657297878026492
2024-02-07,1.418254358037689,1.4675790331909317
2024-02-08,1.4362392874725758,1.4831591176369967
2024-02-19,1.4416143465663498,1.4886300463418762
2024-02-20,1.4425371949120671,1.490004537934577
2024-02-21,1.4355296436785498,1.4870945878814126
2024-02-22,1.4542598657956458,1.5030882308470712
2024-02-23,1.4589218857609119,1.5067061056354925
2024-02-26,1.4524305655364154,1.500296877801133
2024-02-27,1.455632644641771,1.5048916774683934
2024-02-28,1.4575771407100735,1.50461843992429
2024-02-29,1.4549215097498964,1.5054269050924283
2024-03-01,1.4696721931925125,1.5184426708716692
2024-03-04,1.483865831498987,1.5304464543416083
2024-03-05,1.4802526308417903,1.5300640704369903
2024-03-06,1.4813375875469161,1.531159137790036
2024-03-07,1.4799386703992665,1.5304741620507252
2024-03-08,1.4912891209566026,1.5395888149836972
2024-03-11,1.4865692458979634,1.5384862576909522
2024-03-12,1.4903688474164654,1.5412455973798342
2024-03-13,1.4935888318934705,1.542592900474069
2024-03-14,1.4976707268854046,1.5454859922881163
2024-03-15,1.5014776045657523,1.549555314866712
2024-03-18,1.5024215174186744,1.5511472049071933
2024-03-19,1.497419852647257,1.5464687868325748
2024-03-20,1.5025840228447023,1.5508372672956894
2024-03-21,1.5188369461126572,1.5651469228491388
2024-03-22,1.5210456222228468,1.5650382178025164
2024-03-25,1.5207748817352407,1.564162697912914
2024-03-26,1.5255272400468654,1.568522935738072
2024-03-27,1.5181127782847181,1.561268250090656
2024-03-28,1.527145598221392,1.570028543733859
2024-03-29,1.5440360888228892,1.58620367637271
2024-04-01,1.5595671877167774,1.6013811326340344
2024-04-02,1.5551194763817793,1.5975097129519402
2024-04-03,1.559741609795223,1.6016153606944064
2024-04-08,1.563092049074942,1.604937970010729
2024-04-09,1.562073106527269,1.6042590485034933
2024-04-10,1.562943906981552,1.6039477942367812
2024-04-11,1.560635755198604,1.6013511960601083
2024-04-12,1.5749207991145429,1.61364363239269
2024-04-15,1.560555769322952,1.6049589035749028
2024-04-16,1.5380970194571955,1.5867200090234475
2024-04-17,1.5397785081058615,1.5905263739661415
2024-04-18,1.5359619783312697,1.5877775050519194
2024-04-19,1.5318897458037277,1.5837125942503891
2024-04-22,1.5175049692442817,1.5707140001107818
2024-04-23,1.5154538444895111,1.5658601117987372
2024-04-24,1.5334400592256874,1.580836767053568
2024-04-25,1.5276893540299663,1.5770389061973988
2024-04-26,1.5439688255200104,1.592440128907409
2024-04-29,1.5412685682849514,1.5914197396409724
2024-04-30,1.543244653668855,1.5922788372142627
2024-05-06,1.5311253332311554,1.5852495494264953
2024-05-07,1.53732210110482,1.5905900095872223
2024-05-08,1.5355858735845187,1.5877771619178773
2024-05-09,1.5375511546931935,1.5906813972233216
2024-05-10,1.550235649171988,1.6022853081848287
2024-05-13,1.5417147332402381,1.595346882669936
2024-05-14,1.5400858171147136,1.5937680577675253
2024-05-15,1.5478411188494043,1.5991101934427692
2024-05-16,1.5592135262192977,1.6092340763241855
2024-05-17,1.5582312085205918,1.6103496028954487
2024-05-20,1.5752515506448246,1.625940667406604
2024-05-21,1.5686993480399114,1.6193036968899035
2024-05-22,1.5689778705205373,1.620180938695451
2024-05-23,1.5586034366162322,1.6087666923788186
2024-05-24,1.543208547564983,1.5940766795120247
2024-05-27,1.5541620729544026,1.6043171883531029
2024-05-28,1.557147606260147,1.6055460939588344
2024-05-29,1.5619725566800207,1.6098423970514228
2024-05-30,1.5448257979669426,1.5951768041006158
2024-05-31,1.5456986393832495,1.5954636346456308
2024-06-03,1.5486553055243384,1.5975709449800086
2024-06-04,1.540563321120509,1.592976530842779
2024-06-05,1.5405938107529389,1.5920243368638745
2024-06-06,1.5547349200142442,1.6039164378975266
2024-06-07,1.5540009427542867,1.6022780600088478
2024-06-11,1.5477772417512077,1.5941099095153861
2024-06-12,1.5567335646642724,1.6012895783886498
2024-06-13,1.5585394705749245,1.601832369085789
2024-06-14,1.5550453742430907,1.6000489107979416
2024-06-17,1.5501572615009416,1.5957433372836234
2024-06-18,1.5584051880519705,1.6027556184959735
2024-06-19,1.5602848193945635,1.6040426363374842
2024-06-20,1.5646254913393722,1.6069804701530133
2024-06-21,1.563260746003636,1.6060866180874154
2024-06-24,1.5511991535649563,1.5947178560795623
2024-06-25,1.553550546640412,1.5959546571903693
2024-06-26,1.5642088188416274,1.604908295197276
2024-06-27,1.557068041615774,1.5980807722709394
2024-06-28,1.5709121788027471,1.6100403763704285
2024-07-01,1.5717247152068172,1.6112812806390224
2024-07-02,1.5723975497218143,1.6117527146626582
2024-07-03,1.5827982806021057,1.619658567550971
2024-07-04,1.5910206232420248,1.6255714902099045
2024-07-05,1.5987256147707418,1.6304669417148576
2024-07-08,1.5912154738424613,1.6220659722244615
2024-07-09,1.5970365336496957,1.628033485658352
2024-07-10,1.5878161991185153,1.6212732219302708
2024-07-11,1.5974046338338568,1.6314368265014372
2024-07-12,1.5866799609097035,1.6258044992103544
2024-07-15,1.6023729436821408,1.6373877119402191
2024-07-16,1.609383620934598,1.6452600207556067
2024-07-17,1.6105564712206082,1.6478538543692576
2024-07-18,1.6059669047479672,1.646011059293294
2024-07-19,1.5843153513652626,1.6285355822916876
2024-07-22,1.5767187751630993,1.621364200603091
2024-07-23,1.5755925738776173,1.6162575676517579
2024-07-24,1.5643828745698427,1.6078320319303758
2024-07-25,1.5381684320072981,1.5851056027001835
2024-07-26,1.5458764565685537,1.5924496141169986
2024-07-29,1.5605038457904026,1.6028958065902845
2024-07-30,1.547723471760431,1.5919538149587873
2024-07-31,1.5653743176662356,1.6105854874248402
2024-08-01,1.5766042217848832,1.6182887996184492
2024-08-02,1.5427770661110072,1.5910147574319542
2024-08-05,1.4766197603243982,1.5363166039243121
2024-08-06,1.4873808302606486,1.5432829655556421
2024-08-07,1.4894416318467423,1.545019362660368
2024-08-08,1.4835786196268888,1.5408204528214433
2024-08-09,1.5062644536304406,1.5581985072044378
2024-08-12,1.5135374586068477,1.5633884282778687
2024-08-13,1.5258463429792075,1.5741499322389008
2024-08-14,1.5308551625197855,1.5760363102635955
2024-08-15,1.5350766011918635,1.5808664163091897
2024-08-16,1.5565571669484626,1.597391642987486
2024-08-19,1.5484600583623762,1.5926201548375793
2024-08-20,1.5585399436385758,1.5993641310738642
2024-08-21,1.552458353223312,1.5936813684606375
2024-08-22,1.5503023007563008,1.5915194452105101
2024-08-23,1.5478512910097295,1.5905962037980483
2024-08-26,1.5566754711140003,1.5981913814027402
2024-08-27,1.5527668776549124,1.5945291626048146
2024-08-28,1.5456312191370107,1.5876347324652802
2024-08-29,1.5331447095602861,1.5778667043106698
2024-08-30,1.5425617334179726,1.587390731538405
2024-09-02,1.5389631543082811,1.5809341234865697
2024-09-03,1.5440112045360888,1.5859887441287874
2024-09-04,1.502549267735402,1.5522970330015933
2024-09-05,1.5041761698549894,1.5542164895549122
